Income,MntWines,MntMeatProducts,MntFruits,MntFishProducts,MntSweetProducts,MntGoldProds,Cluster,ClusterName
0.0,-0.8883089112578363,-0.726519449760928,-0.6363011552898765,-0.6321398634970958,5.716736579659227,6.096698106108531,-1,Luxury Sweet Spot Customers
2.4563054629090253,-0.8853373395492488,-0.726519449760928,-0.6111531307323078,-0.668758643492014,5.6925066569187175,-0.7865257637503237,-1,Luxury Sweet Spot Customers
24.54512821123861,-0.8764226244234862,-0.6600492347782264,-0.3093768360414829,-0.5405929135098003,-0.6315031783543306,-0.6139658338652828,-1,Luxury Sweet Spot Customers
